Klo,Total,KP1,KP2,lämpötila
2019-08-21 15:00:00,0.63,0.56,0.07,18.5
2019-08-21 16:00:00,0.76,0.49,0.27,18.1
2019-08-21 17:00:00,2.1,0.49,1.61,16.6
2019-08-21 18:00:00,1.49,0.93,0.56,14.6
2019-08-21 19:00:00,0.82,0.56,0.26,13.5
2019-08-21 20:00:00,0.63,0.55,0.08,13.6
2019-08-21 21:00:00,1.63,1.48,0.15,12.9
2019-08-21 22:00:00,1.71,1.63,0.08,12.4
2019-08-21 23:00:00,0.5,0.37,0.13,9.9
2019-08-22 00:00:00,0.36,0.29,0.07,8.8
2019-08-22 01:00:00,1.3,0.63,0.67,7.9
2019-08-22 02:00:00,1.44,1.2,0.24,6.7
2019-08-22 03:00:00,0.49,0.34,0.15,6.6
2019-08-22 04:00:00,0.35,0.26,0.09,8.6
2019-08-22 05:00:00,1.27,1.19,0.08,11.5
2019-08-22 06:00:00,0.46,0.35,0.11,13.2
2019-08-22 07:00:00,0.48,0.37,0.11,14.6
2019-08-22 08:00:00,2.34,2.1,0.24,15.1
2019-08-22 09:00:00,1.51,1.26,0.25,15.2
2019-08-22 10:00:00,1.52,0.99,0.53,15.8
2019-08-22 11:00:00,0.84,0.74,0.1,16.6
2019-08-22 12:00:00,1.2,0.97,0.23,16.9
2019-08-22 13:00:00,0.32,0.19,0.13,17.7
2019-08-22 14:00:00,0.67,0.33,0.34,17.3
2019-08-22 15:00:00,1.4,1.24,0.16,16.9
2019-08-22 16:00:00,1.9,1.74,0.16,16.3
2019-08-22 17:00:00,1.0,0.87,0.13,15.2
2019-08-22 18:00:00,1.2,1.1,0.1,14
2019-08-22 19:00:00,5.56,4.96,0.6,13.1
2019-08-22 20:00:00,6.32,6.2,0.12,12.2
2019-08-22 21:00:00,6.33,6.03,0.3,10.8
2019-08-22 22:00:00,2.09,1.99,0.1,9.6
2019-08-22 23:00:00,1.06,0.95,0.11,9
2019-08-23 00:00:00,0.35,0.22,0.13,8.2
2019-08-23 01:00:00,0.46,0.37,0.09,5.8
2019-08-23 02:00:00,0.94,0.82,0.12,4.8
2019-08-23 03:00:00,1.0,0.65,0.35,7.2
2019-08-23 04:00:00,1.17,0.41,0.76,8.9
2019-08-23 05:00:00,0.98,0.76,0.22,10.5
2019-08-23 06:00:00,1.51,1.2,0.31,11.8
2019-08-23 07:00:00,0.69,0.35,0.34,10.4
2019-08-23 08:00:00,1.78,1.33,0.45,11.4
2019-08-23 09:00:00,2.0,1.73,0.27,11.9
2019-08-23 10:00:00,0.71,0.39,0.32,12.7
2019-08-23 11:00:00,0.75,0.47,0.28,13.1
2019-08-23 12:00:00,2.76,2.13,0.63,13.2
2019-08-23 13:00:00,1.96,1.48,0.48,13.1
2019-08-23 14:00:00,0.52,0.32,0.2,13.1
2019-08-23 15:00:00,0.87,0.51,0.36,13.6
2019-08-23 16:00:00,1.74,1.49,0.25,13.8
2019-08-23 17:00:00,2.33,2.14,0.19,13.6
2019-08-23 18:00:00,1.05,0.87,0.18,12
2019-08-23 19:00:00,1.81,1.44,0.37,10.9
2019-08-23 20:00:00,1.79,1.63,0.16,11.7
2019-08-23 21:00:00,1.34,0.6,0.74,11.6
2019-08-23 22:00:00,1.65,1.48,0.17,11.7
2019-08-23 23:00:00,0.94,0.54,0.4,10.7
2019-08-24 00:00:00,0.64,0.4,0.24,10
2019-08-24 01:00:00,1.73,1.49,0.24,9.7
2019-08-24 02:00:00,0.83,0.42,0.41,7.7
2019-08-24 03:00:00,0.53,0.19,0.34,7.1
2019-08-24 04:00:00,1.59,1.27,0.32,9
2019-08-24 05:00:00,0.68,0.35,0.33,11.2
2019-08-24 06:00:00,1.3,0.24,1.06,12.9
2019-08-24 07:00:00,1.64,1.27,0.37,13.1
2019-08-24 08:00:00,1.07,0.72,0.35,14.3
2019-08-24 09:00:00,0.98,0.47,0.51,13.9
2019-08-24 10:00:00,2.67,2.44,0.23,14.3
2019-08-24 11:00:00,2.19,1.97,0.22,14.5
2019-08-24 12:00:00,0.61,0.45,0.16,15.4
2019-08-24 13:00:00,1.66,1.3,0.36,15.5
2019-08-24 14:00:00,1.87,1.71,0.16,14.1
2019-08-24 15:00:00,1.32,0.61,0.71,14
2019-08-24 16:00:00,1.03,0.7,0.33,14.2
2019-08-24 17:00:00,1.76,1.63,0.13,14
2019-08-24 18:00:00,0.69,0.57,0.12,13.4
2019-08-24 19:00:00,0.75,0.63,0.12,12.9
2019-08-24 20:00:00,1.53,1.2,0.33,11.6
2019-08-24 21:00:00,1.44,1.33,0.11,8.3
2019-08-24 22:00:00,0.77,0.65,0.12,5.8
2019-08-24 23:00:00,1.06,0.8,0.26,5.9
2019-08-25 00:00:00,1.77,1.32,0.45,5.5
2019-08-25 01:00:00,0.89,0.25,0.64,4.6
2019-08-25 02:00:00,0.74,0.46,0.28,7.7
2019-08-25 03:00:00,2.09,1.52,0.57,8.9
2019-08-25 04:00:00,0.6,0.22,0.38,10.1
2019-08-25 05:00:00,0.86,0.48,0.38,10.4
2019-08-25 06:00:00,1.63,1.08,0.55,10.9
2019-08-25 07:00:00,0.73,0.27,0.46,11.5
2019-08-25 08:00:00,1.05,0.68,0.37,13.8
2019-08-25 09:00:00,2.52,1.51,1.01,15.2
2019-08-25 10:00:00,1.79,1.39,0.4,16.3
2019-08-25 11:00:00,2.9,2.68,0.22,17.5
2019-08-25 12:00:00,2.74,2.58,0.16,17
2019-08-25 13:00:00,1.22,0.78,0.44,16.3
2019-08-25 14:00:00,1.53,0.86,0.67,14.9
2019-08-25 15:00:00,4.22,0.22,4.0,15.2
2019-08-25 16:00:00,1.32,0.72,0.6,14
2019-08-25 17:00:00,4.68,1.31,3.37,13.5
2019-08-25 18:00:00,3.13,0.19,2.94,13.3
2019-08-25 19:00:00,3.74,0.45,3.29,14.3
2019-08-25 20:00:00,3.9,2.76,1.14,13.7
2019-08-25 21:00:00,0.81,0.49,0.32,13.8
2019-08-25 22:00:00,0.51,0.4,0.11,14.2
2019-08-25 23:00:00,1.37,1.09,0.28,14.4
2019-08-26 00:00:00,1.07,0.99,0.08,14.6
2019-08-26 01:00:00,1.15,0.32,0.83,14.4
2019-08-26 02:00:00,0.56,0.47,0.09,14.2
2019-08-26 03:00:00,1.13,1.04,0.09,14
2019-08-26 04:00:00,0.55,0.36,0.19,13.5
2019-08-26 05:00:00,0.46,0.25,0.21,13.4
2019-08-26 06:00:00,1.38,1.27,0.11,13.4
2019-08-26 07:00:00,0.83,0.71,0.12,13.5
2019-08-26 08:00:00,0.92,0.61,0.31,14.1
2019-08-26 09:00:00,2.31,2.19,0.12,15.1
2019-08-26 10:00:00,1.99,1.35,0.64,15.9
2019-08-26 11:00:00,0.56,0.25,0.31,16.2
2019-08-26 12:00:00,0.39,0.29,0.1,16.8
2019-08-26 13:00:00,0.98,0.87,0.11,17.2
2019-08-26 14:00:00,1.18,1.07,0.11,17.1
2019-08-26 15:00:00,0.84,0.55,0.29,16.8
2019-08-26 16:00:00,1.3,1.18,0.12,16.2
2019-08-26 17:00:00,1.4,1.3,0.1,15.4
2019-08-26 18:00:00,0.76,0.65,0.11,14.5
2019-08-26 19:00:00,1.44,0.83,0.61,14
2019-08-26 20:00:00,1.3,1.0,0.3,13.3
2019-08-26 21:00:00,2.52,2.4,0.12,13.4
2019-08-26 22:00:00,1.58,1.47,0.11,12.4
2019-08-26 23:00:00,0.96,0.86,0.1,11.9
2019-08-27 00:00:00,1.41,1.09,0.32,10.1
2019-08-27 01:00:00,0.31,0.21,0.1,8.9
2019-08-27 02:00:00,0.6,0.44,0.16,9.3
2019-08-27 03:00:00,1.77,1.56,0.21,9.1
2019-08-27 04:00:00,0.83,0.19,0.64,10.8
2019-08-27 05:00:00,0.56,0.34,0.22,12.4
2019-08-27 06:00:00,1.45,1.33,0.12,13.3
2019-08-27 07:00:00,0.61,0.25,0.36,14
2019-08-27 08:00:00,2.06,1.91,0.15,16.3
2019-08-27 09:00:00,1.82,1.7,0.12,16.6
2019-08-27 10:00:00,1.39,1.05,0.34,17.9
2019-08-27 11:00:00,0.31,0.19,0.12,18.9
2019-08-27 12:00:00,0.52,0.41,0.11,20.3
2019-08-27 13:00:00,1.45,0.82,0.63,20.8
2019-08-27 14:00:00,1.41,1.12,0.29,21.3
2019-08-27 15:00:00,0.55,0.43,0.12,20.9
2019-08-27 16:00:00,0.49,0.38,0.11,20.6
2019-08-27 17:00:00,1.47,1.37,0.1,18.6
2019-08-27 18:00:00,1.87,1.64,0.23,18.1
2019-08-27 19:00:00,7.1,6.93,0.17,17.2
2019-08-27 20:00:00,6.4,6.29,0.11,16.5
2019-08-27 21:00:00,4.59,4.44,0.15,15.9
2019-08-27 22:00:00,1.55,0.99,0.56,16
2019-08-27 23:00:00,0.81,0.7,0.11,16.1
2019-08-28 00:00:00,0.66,0.37,0.29,15.7
2019-08-28 01:00:00,1.51,1.23,0.28,15.8
2019-08-28 02:00:00,0.28,0.21,0.07,15
2019-08-28 03:00:00,0.45,0.37,0.08,14
2019-08-28 04:00:00,0.62,0.4,0.22,14.5
2019-08-28 05:00:00,1.59,1.45,0.14,15.7
2019-08-28 06:00:00,0.5,0.42,0.08,17.2
2019-08-28 07:00:00,1.05,0.41,0.64,19.4
2019-08-28 08:00:00,0.97,0.77,0.2,21.4
2019-08-28 09:00:00,2.1,1.89,0.21,22.4
2019-08-28 10:00:00,0.55,0.45,0.1,22.9
2019-08-28 11:00:00,0.47,0.29,0.18,23.4
2019-08-28 12:00:00,1.34,1.02,0.32,23.7
2019-08-28 13:00:00,0.47,0.29,0.18,24.2
2019-08-28 14:00:00,0.61,0.26,0.35,23.8
2019-08-28 15:00:00,1.11,0.56,0.55,23.9
2019-08-28 16:00:00,1.4,1.05,0.35,22.7
2019-08-28 17:00:00,1.18,0.64,0.54,21.4
2019-08-28 18:00:00,1.2,0.76,0.44,19.8
2019-08-28 19:00:00,0.51,0.22,0.29,18
2019-08-28 20:00:00,2.49,0.57,1.92,17.7
2019-08-28 21:00:00,2.18,2.08,0.1,17.8
2019-08-28 22:00:00,1.82,1.77,0.05,14.7
2019-08-28 23:00:00,0.72,0.64,0.08,13.2
2019-08-29 00:00:00,0.4,0.32,0.08,12.5
2019-08-29 01:00:00,0.78,0.32,0.46,13
2019-08-29 02:00:00,0.38,0.21,0.17,13.2
2019-08-29 03:00:00,0.42,0.33,0.09,14.4
2019-08-29 04:00:00,0.34,0.26,0.08,16.2
2019-08-29 05:00:00,0.29,0.22,0.07,16.4
2019-08-29 06:00:00,0.48,0.37,0.11,18.4
2019-08-29 07:00:00,0.59,0.36,0.23,20.7
2019-08-29 08:00:00,1.9,1.83,0.07,21.3
2019-08-29 09:00:00,1.91,1.28,0.63,23.2
2019-08-29 10:00:00,0.71,0.66,0.05,23.8
2019-08-29 11:00:00,0.63,0.55,0.08,24.3
2019-08-29 12:00:00,0.34,0.26,0.08,24.7
2019-08-29 13:00:00,0.31,0.24,0.07,23.8
2019-08-29 14:00:00,0.5,0.42,0.08,24.6
2019-08-29 15:00:00,0.54,0.47,0.07,24.3
2019-08-29 16:00:00,1.03,0.96,0.07,23.5
2019-08-29 17:00:00,0.45,0.36,0.09,21.9
2019-08-29 18:00:00,0.53,0.46,0.07,20.2
2019-08-29 19:00:00,1.11,0.52,0.59,19.1
2019-08-29 20:00:00,1.32,1.26,0.06,18.4
2019-08-29 21:00:00,1.39,1.3,0.09,17.8
2019-08-29 22:00:00,2.78,2.71,0.07,18.1
2019-08-29 23:00:00,0.8,0.72,0.08,16.5
2019-08-30 00:00:00,0.42,0.35,0.07,15.3
2019-08-30 01:00:00,0.36,0.28,0.08,13.8
2019-08-30 02:00:00,0.29,0.22,0.07,13.8
2019-08-30 03:00:00,0.47,0.4,0.07,14.3
2019-08-30 04:00:00,0.36,0.23,0.13,14.5
2019-08-30 05:00:00,0.71,0.23,0.48,15.5
2019-08-30 06:00:00,0.46,0.39,0.07,17.6
2019-08-30 07:00:00,0.38,0.31,0.07,19.9
2019-08-30 08:00:00,2.29,2.02,0.27,20.8
2019-08-30 09:00:00,0.5,0.43,0.07,21.2
2019-08-30 10:00:00,0.33,0.26,0.07,20.9
2019-08-30 11:00:00,1.57,1.5,0.07,20.1
2019-08-30 12:00:00,0.46,0.37,0.09,18.8
2019-08-30 13:00:00,0.94,0.37,0.57,18.7
2019-08-30 14:00:00,1.23,1.15,0.08,17.4
2019-08-30 15:00:00,1.2,1.13,0.07,17.5
2019-08-30 16:00:00,0.72,0.64,0.08,17.2
2019-08-30 17:00:00,1.54,1.46,0.08,17
2019-08-30 18:00:00,0.51,0.44,0.07,16.9
2019-08-30 19:00:00,2.5,2.42,0.08,16.7
2019-08-30 20:00:00,7.59,7.52,0.07,16.5
2019-08-30 21:00:00,4.15,4.08,0.07,16.4
2019-08-30 22:00:00,1.41,0.85,0.56,16.7
2019-08-30 23:00:00,0.43,0.35,0.08,16.3
2019-08-31 00:00:00,0.39,0.32,0.07,15.7
2019-08-31 01:00:00,1.56,1.49,0.07,14.9
2019-08-31 02:00:00,1.47,1.38,0.09,13.7
2019-08-31 03:00:00,0.27,0.2,0.07,12.8
2019-08-31 04:00:00,0.49,0.42,0.07,12.8
2019-08-31 05:00:00,0.8,0.73,0.07,13.5
2019-08-31 06:00:00,0.74,0.65,0.09,14.6
2019-08-31 07:00:00,1.19,0.46,0.73,15.9
2019-08-31 08:00:00,0.43,0.36,0.07,17.5
2019-08-31 09:00:00,1.96,1.89,0.07,18.5
2019-08-31 10:00:00,1.29,1.19,0.1,20.2
2019-08-31 11:00:00,1.06,1.0,0.06,19.9
2019-08-31 12:00:00,2.83,2.69,0.14,19.2
2019-08-31 13:00:00,0.76,0.53,0.23,18.7
2019-08-31 14:00:00,1.53,0.45,1.08,18.5
2019-08-31 15:00:00,1.78,0.19,1.59,18.3
2019-08-31 16:00:00,1.87,0.95,0.92,18.1
2019-08-31 17:00:00,0.9,0.47,0.43,17.6
2019-08-31 18:00:00,0.77,0.22,0.55,16.9
2019-08-31 19:00:00,3.3,0.76,2.54,16
2019-08-31 20:00:00,3.09,1.06,2.03,16.4
2019-08-31 21:00:00,0.87,0.5,0.37,16.2
2019-08-31 22:00:00,1.1,0.6,0.5,15.9
2019-08-31 23:00:00,1.36,1.1,0.26,16.2
